577,facial landmark alignment,facial landmark alignment
577,facial landmark method,facial landmark alignment
578,feature orientation fusion,feature orientation fusion
579,vicon motion capture system,vicon motion capture system
580,lane tracking data,lane tracking data
580,lane tracking,lane tracking data
581,pupillometry,pupillometry
581,pupillometric,pupillometry
582,tactile,tactile
583,breaking time,breaking time
584,facial subsampling (eyes and mouth),facial subsampling (eyes and mouth)
585,body mass index (bmi),body mass index (bmi)
586,neuromorphic camera,neuromorphic camera
587,vehicle-to-vehicle (v2v) communication,vehicle-to-vehicle (v2v) communication
588,nose length ratio (nlr),nose length ratio (nlr)
589,'action unit (au) measurements','action unit (au) measurements'
590,head position,head position
590,head positioning,head position
591,reading mistakes,reading mistakes
592,demographic data,demographic data
593,heog,heog
594,blood mrna,blood mrna
595,pvt objective test of alertness,pvt objective test of alertness
596,wrinkle changes,wrinkle changes
597,blink,blink
597,blinking,blink
598,ceegrids,ceegrids
599,mlbp,mlbp
600,snake model algorithm,snake model algorithm
601,rudder pedal tracking,rudder pedal tracking
602,embedded performance measures,embedded performance measures
603,simulation data,simulation data
604,time-of-day,time-of-day
605,pressure-sensitive mat,pressure-sensitive mat
606,davis sensor,davis sensor
607,images,images
608,microphone,microphone
609,driver's age detection,driver's age detection
610,taking eyes off the road,taking eyes off the road
611,neural data acquisition,neural data acquisition
612,electrooculograms,electrooculograms
612,electrooculogram,electrooculograms
613,apnealink,apnealink
614,t-nose,t-nose
615,mind wave data via neurosky,mind wave data via neurosky
616,radial basis function network,radial basis function network
617,continuous blood pressure (cbp),continuous blood pressure (cbp)
618,vehicle's active probe action,vehicle's active probe action
619,handcrafted features,handcrafted features
620,physiological parameters,physiological parameters
621,sitting pressure measurement,sitting pressure measurement
622,murt test,murt test
623,erp,erp
624,operator's performance,operator's performance
625,face occlusions,face occlusions
626,eye states,eye states
626,eye state,eye states
627,eda,eda
628,can-bus,can-bus
629,transformer-type angular displacement sensor,transformer-type angular displacement sensor
630,eye movements,eye movement
630,eye movement,eye movement
630,image of eye movement,eye movement
630,eye movement features,eye movement
631,p200 component,p200 component
632,sweat lactate biosensor,sweat lactate biosensor
633,mwt,mwt
634,view ray analysis,view ray analysis
635,mpeg compression,mpeg compression
636,standard deviation of speed,standard deviation of speed
637,human pulse,pulse
637,pulse,pulse
638,head state,head state
639,flight data,flight data
640,borg rpe,borg rpe
641,speech analysis,speech analysis
641,voice analysis,speech analysis
642,iconic classifiers,iconic classifiers
643,lf/hf ratio from hrv of ppgi,lf/hf ratio from hrv of ppgi
644,inceptionv3,inceptionv3
645,actiwatch,actiwatch
646,plcdb,plcdb
647,perclos,perclos
648,affine transformation,affine transformation
649,mouth tracking,mouth shape tracking
649,mouth shape tracking,mouth shape tracking
649,mouth shape analysis,mouth shape tracking
650,attitude feature,attitude feature
651,ballistocardiogram,ballistocardiogram
652,intraocular pressure,intraocular pressure
653,iris detection,iris detection
654,sensors,sensors
655,vanet,vanet
656,gravity,gravity
657,emotional activation,emotional activation
658,breaking frequency,breaking frequency
659,eye blink patterns,eye blink patterns
660,vehicle heading difference,vehicle heading difference
661,hyper spectrum camera,hyper spectrum camera
662,2-d camera,2-d camera
663,neck movement analysis,neck movement analysis
664,self-rating scales,self-rating scales
665,image differential projection function,image differential projection function
666,wireless dry eeg,wireless dry eeg
667,psychomotor performance testing,psychomotor performance testing
668,obd2 sensor,obd2 sensor
669,touch-screen device,touch-screen device
670,sunglasses detection,sunglasses detection
671,electrophysiological indices,electrophysiological indices
672,unsafe driving state dataset (uds),unsafe driving state dataset (uds)
673,fisher classifier,fisher classifier
674,optical sensors,optical sensor
674,optical sensor,optical sensor
675,eye closure ratio (ecr),eye closure rate (ecr)
675,eye closure rate,eye closure rate (ecr)
675,eye closure rate (ecr),eye closure rate (ecr)
676,spectral,spectral
677,cnn-based classification,cnn-based classification
678,vehicle acceleration,vehicle acceleration
678,acceleration of the driving vehicle,vehicle acceleration
679,eye image matching,eye image matching
680,brain-computer interface (bci) device,brain-computer interface (bci) device
681,longitudinal acceleration,longitudinal acceleration
682,wt,wt
683,skt,skt
684,head pose,head poses
684,head poses,head poses
685,piezoresistive,piezoresistive
686,color spaces,color spaces
687,video,video
688,reflex-related features,reflex-related features
689,mechanical,mechanical
690,brake,brake
690,braking,brake
691,facial action coding system (facs),facial action coding system (facs)
692,infrared technology,infrared technology
692,infrared,infrared technology
693,brain power map,brain power map
694,leaning detection,leaning detection
695,subjective data,subjective data
696,standard deviation from the center of the road (sds),standard deviation from the center of the road (sds)
697,"vehicle performance measures (speed, acceleration, brake pedal, gas pedal, steering angle, lateral position)","vehicle performance measures (speed, acceleration, brake pedal, gas pedal, steering angle, lateral position)"
698,semantic image segmentation,semantic image segmentation
699,mq3 sensor,mq3 sensor
700,respiratory measurements,respiratory measurements
700,respiratory measurement,respiratory measurements
701,sift,sift
702,fuzzy logic system,fuzzy logic system
703,bcg,bcg
704,3-d sensor,3-d sensor
705,facial microfeatures,facial microfeatures
706,electrocardiography,electrocardiography
707,classification using multi-scale 1-nn algorithm,classification using multi-scale 1-nn algorithm
708,end tidal co2,end tidal co2
709,facial emg,facial emg
710,multi-scale pyramidal face representation,multi-scale pyramidal face representation
711,yaw angles,yaw angles
712,radar fusion,radar fusion
713,photoplethysmograph,photoplethysmograph
713,photoplethysmography,photoplethysmograph
714,driver's power of gripping,driver's power of gripping
715,pvdf sensor,pvdf sensor
716,ebr,ebr
717,velocity rmse,velocity rmse
718,nbm,nbm
719,initial speed,initial speed
720,lane keeping,lane keeping
721,biobehavioural data,biobehavioural data
722,pupillographic sleepiness test (pst),pupillographic sleepiness test (pst)
723,vehicle cabin vibration signal,vehicle cabin vibration signal
724,kinect2.0 camera,kinect2.0 camera
725,computerized multitasking measure,computerized multitasking measure
726,video streams,video streams
727,behavioral parameters,behavioral parameters
728,pilot input measurements,pilot input measurements
729,sleep diary,sleep diary
729,sleep diaries,sleep diary
730,bf,bf
731,lane deviation,lane deviation
732,biomathematical fatigue modelling,biomathematical fatigue modelling
733,multi-level multi scale feature extraction,multi-level multi scale feature extraction
734,ultrasonic sensor,ultrasonic sensor
735,photopletismographic,photopletismographic
736,magnetic impedance sensor,magnetic impedance sensor
737,pressure maps,pressure maps
738,lbp,lbp
739,gabor images,gabor images
740,alcohol detection,alcohol detection
741,optical image information processing,optical image information processing
742,self-touching hand motion,self-touching hand motion
743,critical fusion frequency,critical fusion frequency
744,mind wandering questionnaire,mind wandering questionnaire
745,steering wheel grip force,steering wheel grip force
745,decline in gripping force on the steering wheel,steering wheel grip force
746,vehicle motion data,vehicle motion data
747,galvanometer,galvanometer
748,skin micro-movements,skin micro-movements
749,pedal controlling pattern,pedal controlling pattern
750,muscular discomfort scores,muscular discomfort scores
751,eye blinking detection,eye blink detection
751,eye-blink recognition,eye blink detection
751,eye blink sensor,eye blink detection
751,eye-blink rate detection,eye blink detection
751,eye blink detection,eye blink detection
752,time-on-task,time-on-task
753,surf features,surf features
754,steering wheel variability,steering wheel variability
755,wavelet-based connectivity,wavelet-based connectivity
756,skin blood flow information,skin blood flow information
757,3-axes acceleration sensors,3-axes acceleration sensors
758,face video analysis,face video analysis
758,facial video analysis,face video analysis
759,eyeblink durations,eyeblink durations
760,reopening speed,reopening speed
761,subjective workload assessment,subjective workload assessment
762,audio modality,audio modality
763,idt capacitive sensor,idt capacitive sensor
764,headway distance,headway distance
765,aecs,aecs
766,environment temperature information,environment temperature information
767,saccade-based metrics,saccade-based metrics
768,biomechanical data,biomechanical data
769,electrical bioimpedance system,electrical bioimpedance system
770,visible video,visible video
771,bioelectric signal features,bioelectric signal features
772,unity eyes generated data,unity eyes generated data
773,median absolute deviation,median absolute deviation
774,mouth movements,mouth movements
774,mouth movement,mouth movements
775,eda sensor gloves,eda sensor gloves
776,computer vision,computer vision
777,iris positioning,iris positioning
778,ear,ear
779,driving attributes,driving attributes
780,kullback-leibler (kl) entropy,kullback-leibler (kl) entropy
781,binary pattern,binary pattern
782,ocular index,ocular index
783,respiration signals,respiration signals
783,respiration signal,respiration signals
784,eeg alpha power,eeg alpha power
785,electro-mechanical installed sensors,electro-mechanical installed sensors
786,cabin crew questionnaires,cabin crew questionnaires
787,inertial measurement unit (imu),inertial measurement unit (imu)
788,video tracking,video tracking
789,kinematic parameters,kinematic parameters
790,face location,face location
791,automatic speech recognition systems errors,automatic speech recognition systems errors
792,transport fatigue assessment shift log,transport fatigue assessment shift log
793,pedal input,pedal input
794,fixation data,fixation data
795,saccadic velocity,saccadic velocity
796,vehicle position monitoring,vehicle position monitoring
797,physiological instrument,physiological instrument
798,near-infrared images,near-infrared images
798,near-infrared cameras,near-infrared images
799,face clustering,face clustering
800,facial feature point data,facial feature points
800,face feature points,facial feature points
800,facial feature points,facial feature points
801,bright pupil effect,bright pupil effect
802,internal zone of the mouth opening,internal zone of the mouth opening
803,sleep,sleep
804,driving errors,driving errors
805,relative band ratio (rbr),relative band ratio (rbr)
806,high speed image sequence,high speed image sequence
807,facial geometry-based eye region detection,facial geometry-based eye region detection
808,sdlp,sdlp
809,head gesture,head gesture
809,head gestures,head gesture
810,contactless uwb sensor,contactless uwb sensor
811,viola-jones,viola-jones
812,closed eyes time,closed eyes time
813,vehicle control,vehicle control
814,eyelid position,eyelid position
815,response time,response time
816,yawnfrec,yawnfrec
817,gaze transition entropy (gte),gaze transition entropy (gte)
818,range images,range images
819,doppler radar,doppler radar
820,head micromovements,head micromovements
821,timing,timing
822,external environmental complexity,external environmental complexity
823,infrared temperature tester,infrared temperature tester
824,inspiration-to-expiration time ratio,inspiration-to-expiration time ratio
825,facial fatigue feature detection,facial fatigue feature detection
826,motion vectors,motion vectors
827,blink-based metrics,blink-based metrics
828,infrared thermography,infrared thermography
829,yaw rate acceleration,yaw rate acceleration
830,eye-blink parameters,eye blink parameters
830,eye blink parameters,eye blink parameters
831,chest movement,chest movement
832,short and long-range radars,short and long-range radars
833,yawning,yawning
833,mouth yawning,yawning
834,driver monitoring system signals,driver monitoring system signals
835,radio-image features,radio-image features
836,pedal pressure,pedal pressure
837,vpvt,vpvt
838,side-view video,side-view video
839,eye-related,eye-related
840,viola-jones face detection,viola-jones face detection
841,distracted driving detection,distracted driving detection
842,rr intervals,rr intervals
843,contactless temperature measurements,contactless temperature measurements
844,blink categories,blink categories
845,fixation stability,fixation stability
846,body movement recorder,body movement recorder
847,multi-point pressure detection,multi-point pressure detection
848,head misalignment time,head misalignment time
849,muscle forces,muscle forces
850,ocular metrics,ocular metrics
850,eye metrics,ocular metrics
851,mouth state detection,mouth detection
851,mouth opening detection,mouth detection
851,mouth area detection,mouth detection
851,mouth detection,mouth detection
852,lips movement ratio (lmr),lips movement ratio (lmr)
853,mouse velocity,mouse velocity
854,acceleration noise analysis,acceleration noise analysis
855,mouth opening frequency,mouth opening frequency
856,ecd,ecd
857,magnetic induction measurement,magnetic induction measurement
858,cognitive testing,cognitive testing
859,seat position,seat position
860,hands on mouth,hands on mouth
861,ekg,ekg
862,breath sensor,breath sensor
863,driving tests,driving tests
864,detection-response task performance,detection-response task performance
865,inertial data,inertial data
866,stanford sleepiness scale (sss),stanford sleepiness scale (sss)
866,stanford sleepiness scale,stanford sleepiness scale (sss)
867,visual image,visual image
868,triboelectric sensors,triboelectric sensors
869,fourier transforms of tracking errors,fourier transforms of tracking errors
870,neurobehavioral ability performance,neurobehavioral ability performance
871,mouth location,mouth location
872,contourlet transform,contourlet transform
873,palm temperatures,palm temperatures
874,face landmark coordinates,face landmark coordinates
875,peak-to-peak amplitude,peak-to-peak amplitude
876,psychological data,psychological data
877,psychological assessment,psychological assessment
878,differential entropy,differential entropy
879,mfv,mfv
880,curvature of upper eyelid,curvature of upper eyelid
881,vehicle rotation pattern,vehicle rotation pattern
882,average speed,average speed
883,ambient noise,ambient noise
884,rectangle features,rectangle features
885,gripping force,gripping force
886,textural-based gradient patterns,textural-based gradient patterns
887,flicker test,flicker test
888,eyelid tracking,eyelid tracking
888,eyelid movement tracking,eyelid tracking
889,projection technique,projection technique
890,ht-r,ht-r
891,head-tilt,head-tilt
891,head tilting,head-tilt
892,heartbeat interval (hbi),heartbeat interval (hbi)
893,face angle measurement,face angle measurement
894,saccade number,saccade number
895,postural assessment using light sonometer,postural assessment using light sonometer
896,face pose estimation,face pose estimation
897,gprs,gprs
898,stroop test,stroop test
899,cortisol detection,cortisol detection
900,electrocardiographic waveform measurement,electrocardiographic waveform measurement
901,video classification,video classification
902,bio-sensing technologies,bio-sensing technologies
903,facial expression tracking,facial expression tracking
904,between-frame entropy,between-frame entropy
905,nasa-tlx questionnaire,nasa-tlx questionnaire
906,stop-bang questionnaire,stop-bang questionnaire
907,image-based data,image-based data
908,performance measures,performance measures
909,heartbeat signals,heartbeat signals
910,brake pressure,brake pressure
911,steering wheel axis pattern,steering wheel axis pattern
912,percent eye-closure over a fixed time window (perclos),percent eye-closure over a fixed time window (perclos)
913,acoustic features (prosodic and phonetic),acoustic features (prosodic and phonetic)
914,saccadic parameters,saccadic parameters
915,oculomotor response,oculomotor response
916,visual cues,visual cues
917,wearable actigraph,wearable actigraph
918,electromyography (emg),electromyography (emg)
918,surface electromyography (emg),electromyography (emg)
919,ppg pulse sensor,ppg pulse sensor
920,steering-related information,steering-related information
921,steering pressure,steering pressure
922,matching pursuit algorithm,matching pursuit algorithm
923,usb camera,usb camera
924,t-wrist,t-wrist
925,facial feature analysis,facial features analysis
925,facial features analysis,facial features analysis
926,samn-perelli fatigue scale,samn-perelli fatigue scale
926,samn-perelli fatigue scale (spfs),samn-perelli fatigue scale
927,lane detection using hough transform,lane detection using hough transform
928,standard deviation of acceleration rate (sda),standard deviation of acceleration rate (sda)
929,observer rating of drowsiness (ord),observer rating of drowsiness (ord)
930,face,face
931,eeg,eeg
932,eye blink intervals (ebis),eye blink intervals (ebis)
933,mouth size,mouth size
934,eye gaze,eye gaze
934,gaze,eye gaze
935,portable sleep monitors,portable sleep monitors
936,euclidean distance of the eye,euclidean distance of the eye
937,facial color changes,facial color changes
938,physical features,physical features
939,finger temperature (ft),finger temperature (ft)
940,3d acceleration,3d acceleration
941,eye condition,eye condition
942,emd,emd
943,corner detection algorithm,corner detection algorithm
944,optical motion capture,optical motion capture
945,gps speed,gps speed
946,fatigue monitoring system famos,fatigue monitoring system famos
947,mouth aperture ratio (mar),mouth aperture ratio (mar)
948,video data,video data
949,autocamera,autocamera
950,webcam,webcam
950,web camera,webcam
951,ear ratio system,ear ratio system
952,multisensor-based,multisensor-based
953,subjective feeling,subjective feeling
954,time to lane crossing,time to lane crossing
955,self-assessment manikin scale,self-assessment manikin scale
956,3d facial action unit identification,3d facial action unit identification
957,lane-related information,lane-related information
958,eye movement detection,eye movement detection
958,eye movement tracking,eye movement detection
959,skin signals,skin signals
960,vibration acceleration,vibration acceleration
961,pupillary light reflex,pupillary light reflex
961,pupillary light reflex analysis,pupillary light reflex
962,eye activity,eye activity
962,eye activity measures,eye activity
963,breath characteristics,breath characteristics
964,semiconductor temperature sensor,semiconductor temperature sensor
965,visual input,visual input
966,facial monitoring,facial monitoring
967,mimo radar,mimo radar
968,local edge intensity,local edge intensity
969,pupil movement speed,pupil movement speed
970,saccade-based features,saccade-based features
971,vehicle-based measures,vehicle-based measures
972,actigraph bracelets,actigraph bracelets
973,count of yawn,count of yawn
973,number of yawns,count of yawn
974,humidity,humidity
975,pulse waves,pulse waves
975,pulse signals,pulse waves
976,behavioral data acquisition through video analysis,behavioral data acquisition through video analysis
977,emotion state analysis,emotion state analysis
978,portable system,portable system
979,openmv camera,openmv camera
980,in-cabin video streams,in-cabin video streams
981,complexion clustering,complexion clustering
982,galvanic skin response,galvanic skin response
982,galvanic skin response (gsr),galvanic skin response
983,camera-based sleep detection,camera-based sleep detection
984,mouth closure,mouth closure
985,driving performance characteristic parameters,driving performance characteristic parameters
986,fnirs,fnirs
987,ppg,ppg
988,video stream processing (vsp),video stream processing (vsp)
989,force-sensitive resistance pressure sensors,force-sensitive resistance pressure sensors
990,salivary markers,salivary markers
991,wrist pulse signals,wrist pulse signals
992,outside camera,outside camera
993,blood oxygen,blood oxygen
994,eye-validation process,eye-validation process
995,breathing,breathing
996,off-road events,off-road events
997,facial areas,facial areas
998,eog,eog
999,wearable system,wearable system
1000,geometric features,geometric features
1001,edge detection with prewitt operator,edge detection with prewitt operator
1002,eye closures,eye closure
1002,eye closure,eye closure
1002,eye-closure,eye closure
1003,hr,hr
1004,speech,speech
1005,dynamic threshold value for eyes status,dynamic threshold value for eyes status
1006,racing wheel motion,racing wheel motion
1007,blink rate,blinking rate
1007,blinking rate,blinking rate
1008,pupil activity (pa),pupil activity (pa)
1009,respiration belt,respiration belt
1010,vehicle driving dynamics,vehicle driving dynamics
1011,environmental data,environmental data
1012,electrocardiosignals (ecs),electrocardiosignals (ecs)
1013,gabor filter,gabor filter
1013,gabor filters,gabor filter
1014,fixation rate,fixation rate
1015,driving,driving
1016,human back pressure,human back pressure
1017,eyeblink recognition,eyeblink recognition
1018,sample entropy,sample entropy
1019,subjective questionnaire (sq),subjective questionnaire (sq)
1020,eyebrow movement detection,eyebrow movement detection
1021,ultra-wideband radar,ultra-wideband radar
1022,reaction and cognitive function tests,reaction and cognitive function tests
1023,hand pressure,hand pressure
1024,clustering algorithm,clustering algorithm
1025,behavioral monitoring,behavioral monitoring
1026,seat-embedded piezoelectric sensors,seat-embedded piezoelectric sensors
1027,sdl,sdl
1028,infrared illumination,infrared illumination
1029,vehicle trajectory analysis,vehicle trajectory analysis
1030,optical flow,optical flow
1031,kss fatigue self-assessment scale,kss fatigue self-assessment scale
1032,speech signal,speech signal
1033,valve-type semidry electrode,valve-type semidry electrode
1034,facial expression analysis,facial expression analysis
1034,facial expression recognition,facial expression analysis
1035,vehicle's environment temperature,vehicle's environment temperature
1036,video-based heart rate estimation,video-based heart rate estimation
1037,blink features,blink features
1037,blink-based features,blink features
1038,mechanical sensor,mechanical sensor
1039,eye opening and closing ratio,eye opening and closing ratio
1040,blink frequency (bf),blink frequency (bf)
1041,acceleration-based,acceleration-based
1042,driver behavior,driver behavior
1043,image processing-based techniques,image processing-based techniques
1044,driver sleepiness score (dss),driver sleepiness score (dss)
1045,mouth state,mouth state
1046,eye-tracking signal,eye-tracking
1046,eye tracking,eye-tracking
1046,eye-tracking,eye-tracking
1047,psychomotor vigilance test (pvt),psychomotor vigilance tests (pvt)
1047,psychomotor vigilance tests (pvt),psychomotor vigilance tests (pvt)
1047,psychomotor vigilance testing (pvt),psychomotor vigilance tests (pvt)
1048,facial correlation feature fusion extraction network,facial correlation feature fusion extraction network
1049,voice recordings,voice recordings
1050,wrist-worn alertness device,wrist-worn alertness device
1051,icaam-based facial analysis,icaam-based facial analysis
1052,perception-related features,perception-related features
1053,clutch pedal,clutch pedal
1054,eye and mouth vertical distances,eye and mouth vertical distances
1055,head posture,head posture
1056,depth cameras,depth cameras
1057,facial attributes,facial attributes
1058,facial descriptors,facial descriptors
1059,wavelet coefficients,wavelet coefficients
1060,hf,hf
1061,radar sensor,radar sensor
1062,video analytics,video analytics
1063,lane gap,lane gap
1064,sagging posture,sagging posture
1065,skin color pixels detection,human skin color detection
1065,human skin color detection,human skin color detection
1066,grayscale image processing,grayscale image processing
1067,eye and lip motion detection,eye and lip motion detection
1068,gyroscope-based head movement,gyroscope-based head movement
1069,steering pattern analysis,steering pattern analysis
1070,s-emg,s-emg
1071,68-point face landmark identification,68-point face landmark identification
1072,smartphone sensors,smartphone sensors
1073,stereo vision,stereo vision
1074,biomedical data acquisition,biomedical data acquisition
1075,head motion detection,head motion detection
1075,head movement detection,head motion detection
1076,eyelid activity indicators,eyelid activity indicators
1077,tracking error,tracking error
1078,gaze variability,gaze variability
1079,pedal and steering operation,pedal and steering operation
1080,physiological sensors,physiological sensors
1081,behavioral features,behavioral features
1082,temperature difference,temperature difference
1083,video signals,video signals
1084,approximate entropy,approximate entropy
1085,cardio-respiratory data,cardio-respiratory data
1086,driver's kinematics analysis,driver's kinematics analysis
1087,mouth opening degree,mouth opening degree
1088,steering wheel movement,steering wheel movements
1088,steering wheel movements,steering wheel movements
1088,steering-wheel movement,steering wheel movements
1088,wheel steering movements,steering wheel movements
1089,tracking cameras,tracking cameras
1090,colored and infrared eye features,colored and infrared eye features
1091,eye signals,eye signals
1092,adaboost cascade classifier,adaboost cascade classifier
1093,geometric measurements of facial features,geometric measurements of facial features
1094,consecutive eye closure frames,consecutive eye closure frames
1095,wireless sensors,wireless sensors
1096,local binary pattern analysis,local binary pattern analysis
1097,abnormal eye-blinking,abnormal eye-blinking
1098,raspberry pi cameras,raspberry pi cameras
1099,context data,context data
1100,skin-tone extraction,skin-tone extraction
1101,eye location,eye location
1102,yaw rate,yaw rate
1103,eye blink counts,eye blink counts
1103,count of eye blinking,eye blink counts
1104,eye-blink video sequences,eye-blink video sequences
1105,head non-positive face rate (hnfr),head non-positive face rate (hnfr)
1106,equipment-based,equipment-based
1107,sound recognition,sound recognition
1108,eyelid state,eyelid state
1109,cradle head tracking system,cradle head tracking system
1110,facial scanning,facial scanning
1111,blinking measurement,blinking measurement
1112,eye state recognition via binoculus image,eye state recognition via binoculus image
1113,pulse wave sensor,pulse wave sensor
1114,breathing rate,breathing rate
1114,breathing rate variability,breathing rate
1114,respiratory rate,breathing rate
1115,eye state analysis,eye state monitoring
1115,eye state monitoring,eye state monitoring
1115,eye monitoring,eye state monitoring
1116,cascade object detection,cascade object detection
1117,electrodermal reactions (edr),electrodermal reactions (edr)
1118,self-rated scoring,self-rated scoring
1119,infrared detectors,infrared detectors
1120,facial movement analysis,facial movement analysis
1120,facial motion analysis,facial movement analysis
1121,longitudinal speed,longitudinal speed
1122,steering wheel variables,steering wheel variables
1123,eye-lid positions,eye-lid positions
1124,respiration analysis,respiration analysis
1125,movement,movement
1126,vehicle-based methods,vehicle-based methods
1127,video-based,video-based
1128,imaging with ir light,imaging with ir light
1129,actimetry,actimetry
1130,eye state relative to eyelids,eye state relative to eyelids
1131,gaze measurement,gaze measurement
1132,motion sensor,motion sensor
1133,driving simulator,driving simulator
1133,driving simulation,driving simulator
1134,gaze-bin analysis,gaze-bin analysis
1135,lane excursion events,lane excursion events
1136,near-infrared-ray (nir) camera,near-infrared-ray (nir) camera
1137,vehicle-based performance data,vehicle-based performance data
1138,eye closure via pupil area measurement,eye closure via pupil area measurement
1139,eye state feature,eye state feature
1140,blinking activity,blinking activity
1141,eye feature variables,eye feature variables
1142,slow eye movement (sem),slow eye movement (sem)
1143,eye and mouth movements detection,eye and mouth movements detection
1144,lane features,lane features
1145,systolic blood pressure,systolic blood pressure
1146,connectivity analysis,connectivity analysis
1147,pressure,pressure
1148,velocity of eyelid movements,velocity of eyelid movements
1149,bio-signal,bio-signal
1150,tracking performance,tracking performance
1151,bio-parameters,bio-parameters
1152,iris and pupil measurement,iris and pupil measurement
1153,steering wheel,steering wheel control
1153,steering control,steering wheel control
1153,steering wheel control,steering wheel control
1154,optical eye tracking (oet),optical eye tracking (oet)
1155,attentional performance monitoring,attentional performance monitoring
1156,lateral distance,lateral distance
1157,psychomotor vigilance task,psychomotor vigilance task
1157,psychomotor vigilance task performance,psychomotor vigilance task
1158,body motion analysis,body motion analysis
1159,body temperature,body temperature
1160,inclination of the driver's head,inclination of the driver's head
1161,remote cameras,remote cameras
1162,berlin questionnaire,berlin questionnaire
1163,sleepiness detection,sleepiness detection
1164,physiological features,physiological features
1165,steering features,steering features
1165,steering operation features,steering features
1166,gaze vector,gaze vector
1167,functional network,functional network
1168,blink times,blink times
1168,blink time,blink times
1169,rgb images,rgb images
1170,yawn times,yawn times
1171,brain waves,brain waves
1172,electrophysiological methods,electrophysiological methods
1173,steering movements,steering movements
1173,steering behavior,steering movements
1174,self-assessment fatigue results,self-assessment fatigue results
1175,eyebrow shape,eyebrow shape
1176,vehicle-based,vehicle-based
1177,respiratory rhythm,respiratory rhythm
1178,speech data,speech data
1179,video sensing,video sensing
1180,respiration period,respiration period
1181,subjective measures,subjective measures
1182,audio,audio
1183,steering reaction,steering reaction
1184,eyelid blinking,eye blinking
1184,eye-blinking,eye blinking
1184,eye blinking,eye blinking
1185,skin color model,skin color model
1186,deviation from the road,deviation from the road
1187,john's drowsiness score (jds),john's drowsiness score (jds)
1188,steering wheel angle sensor,steering wheel angle sensor
1188,steering-wheel angle sensor data,steering wheel angle sensor
1189,inertial sensors,inertial sensors
1189,vehicle's inertial sensors,inertial sensors
1190,dynamic threshold value for yawning,dynamic threshold value for yawning
1191,mouth feature points curve fitting,mouth feature points curve fitting
1192,driving operation data,driving operation data
1193,infrared leds,infrared leds
1194,video processing,video processing
1195,ecg,ecg
1196,subjective assessments,subjective assessments
1197,eyes,eyes
1198,latency to pupil constriction,latency to pupil constriction
1199,accelerator,accelerator
1200,speed,speed
1201,head features,head features
1202,skin electricity,skin electricity
1203,computer vision-based facial analysis,computer vision-based facial analysis
1204,sleep logs,sleep logs
1205,object tracking,object tracking
1206,camera images,camera images
1207,remote photoplethysmography (rppg),remote photoplethysmography (rppg)
1208,depth video sequences,depth video sequences
1209,average eye closed time (aect),average eye closed time (aect)
1210,neck posture,neck posture
1211,frontal acceleration,frontal acceleration
1212,horizontal projection,horizontal projection
1213,image analysis,image analysis
1214,pupillographic assessment,pupillography
1214,pupillography,pupillography
1215,hand acceleration,hand acceleration
1216,eye orientation,eye orientation
1217,mental fatigue data,mental fatigue data
1218,behavioral,behavioral
1219,self-reported sleepiness/alertness ratings,self-reported sleepiness/alertness ratings
1219,self-reported sleepiness,self-reported sleepiness/alertness ratings
1220,head angle,head angle
1221,acoustic quality of voice,acoustic quality of voice
1222,acceleration values,acceleration values
1223,morphological operations,morphological operations
1224,video-based behavioral analysis,video-based behavioral analysis
1225,cognitive task,cognitive task
1226,eye-opening,eye-opening
1227,video-based eye closure,video-based eye closure
1228,perclos detection,perclos detection
1229,head posture detection,head posture detection
1229,head posture recognition,head posture detection
1229,head posture estimation,head posture detection
1230,steering wheel movements (swm),steering wheel movements (swm)
1231,mouth state feature,mouth state feature
1232,eyelid aperture estimation,eyelid aperture estimation
1233,pupillary unrest index,pupillary unrest index
1234,gaze indicator,gaze indicator
1235,pupil response,pupil response
1236,facial multi-granularity feature extraction,facial multi-granularity feature extraction
1237,amplitude of pupil constriction,amplitude of pupil constriction
1238,eyeblink frequency,eyeblink frequency
1239,eye movement behavior imagery,eye movement behavior imagery
1240,pupil movement,pupil movement
1241,d-ors,d-ors
1242,sitting-pressure sensor,sitting-pressure sensor
1243,eye openness estimation,eye openness estimation
1244,infrared ccd camera,infrared ccd camera
1245,eye index (ei),eye index (ei)
1246,percentage of time with eyes closed,percentage of time with eyes closed
1247,vehicle speed,vehicle speed
1248,eyetracking,eyetracking
1249,blood volume pulse,blood volume pulse
1250,outside video streams,outside video streams
1251,multiple sleep latency test (mslt),multiple sleep latency test (mslt)
1252,physiological signals,physiological signals
1253,vehicle motion parameters,vehicle motion parameters
1254,visual,visual
1255,standard deviation of steering wheel movement,standard deviation of steering wheel movement
1256,facial action recognition,facial action recognition
1257,polygraphs,polygraphs
1258,eye state descriptors,eye state descriptors
1259,fmcw radar,fmcw radar
1260,kinect depth image,kinect depth image
1261,postural control,postural control
1262,eyelid opening,eyelid opening
1263,face state (eyes and mouth),face state (eyes and mouth)
1264,oxygen saturation,oxygen saturation
1264,oxygen saturation level,oxygen saturation
1265,steering data,steering data
1266,self-reported fatigue feelings,self-reported fatigue feelings
1267,viola-jones algorithm,viola-jones algorithm
1268,polysomnography (psg),polysomnography (psg)
1269,steering wheel grip strength,steering wheel grip strength
1270,camera-based eye tracking,camera-based eye tracking
1270,image-based eye tracking,camera-based eye tracking
1271,facial landmarks extraction,facial landmarks extraction
1272,distance sensor,distance sensor
1273,eye localization,eye localization
